Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,SO,BB,IBB,HP,GDP,AVG,OBP,SLG,OPS,OPS+,ISO,BABIP,TTO%,K%,BB%,BB/K,Team,League
Ojima Kazuya,24,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-98,0.000,,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Oka Hiromi,110,185,161,31,39,6,0,6,63,18,11,1,5,0,44,14,1,5,6,0.242,0.322,0.391,0.713,103,0.149,0.297,34.6%,23.8%,7.6%,0.32,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Sasaki Roki,11,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.000,0.000,0.000,0.000,-98,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Satoh Toshiya,62,155,132,16,27,4,1,6,51,18,3,0,7,1,30,14,1,1,0,0.205,0.284,0.386,0.670,91,0.181,0.216,32.3%,19.4%,9.0%,0.47,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Sugano Tsuyoshi,33,75,67,8,13,4,0,2,23,5,1,0,2,0,20,5,0,1,4,0.194,0.260,0.343,0.603,72,0.149,0.244,36.0%,26.7%,6.7%,0.25,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Suzuki Shota,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-98,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Takabe Akito,33,69,55,6,8,1,0,1,12,6,4,0,7,0,19,7,0,0,1,0.145,0.242,0.218,0.460,34,0.073,0.200,39.1%,27.5%,10.1%,0.37,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Takahama Takuya,17,9,8,0,1,0,0,0,1,2,0,0,0,0,2,1,0,0,1,0.125,0.222,0.125,0.347,4,0.000,0.167,33.3%,22.2%,11.1%,0.50,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Tamura Tatsuhiro,70,165,136,14,32,7,1,0,41,14,1,0,10,2,33,17,0,0,1,0.235,0.316,0.301,0.617,78,0.066,0.305,30.3%,20.0%,10.3%,0.52,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Toritani Takashi,32,61,53,7,9,3,0,0,12,2,0,0,0,0,11,8,1,0,0,0.170,0.279,0.226,0.505,48,0.056,0.214,31.1%,18.0%,13.1%,0.73,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Wada Koshiro,96,24,19,25,5,1,0,0,6,1,24,5,0,0,8,5,0,0,0,0.263,0.417,0.316,0.733,113,0.053,0.455,54.2%,33.3%,20.8%,0.62,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Yamaguchi Koki,78,228,203,20,42,3,1,9,74,20,0,1,0,0,53,25,0,0,5,0.207,0.294,0.365,0.659,89,0.158,0.234,38.2%,23.2%,11.0%,0.47,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Yasuda Hisanori,115,399,351,27,85,16,1,8,127,55,0,0,0,4,82,43,0,1,5,0.242,0.323,0.362,0.685,97,0.120,0.291,33.3%,20.6%,10.8%,0.52,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Yoshida Yuta,7,10,9,1,1,0,0,1,4,1,0,0,0,0,3,1,0,0,0,0.111,0.200,0.444,0.644,80,0.333,0.000,50.0%,30.0%,10.0%,0.33,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
Akashi Kenji,57,95,84,5,17,2,0,0,19,7,1,1,0,1,18,9,0,1,1,0.202,0.284,0.226,0.510,50,0.024,0.254,28.4%,18.9%,9.5%,0.50,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Alvarez Dariel,12,40,37,1,6,1,0,1,10,3,0,0,0,0,7,3,0,0,1,0.162,0.225,0.270,0.495,43,0.108,0.172,27.5%,17.5%,7.5%,0.43,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Balentien Wladimir,22,60,55,7,10,3,0,4,25,9,0,0,0,0,19,5,0,0,2,0.182,0.250,0.455,0.705,101,0.273,0.188,46.7%,31.7%,8.3%,0.26,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Despaigne Alfredo,80,308,261,27,69,13,1,10,114,41,0,1,0,1,64,44,2,2,12,0.264,0.373,0.437,0.810,135,0.173,0.314,38.3%,20.8%,14.3%,0.69,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Gracial Yurisbel,37,150,138,19,42,6,0,5,63,15,2,0,0,0,27,11,0,1,4,0.304,0.360,0.457,0.817,136,0.153,0.349,28.7%,18.0%,7.3%,0.41,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Hasegawa Yuya,71,120,100,10,26,6,1,3,43,19,0,0,0,2,18,17,4,1,2,0.260,0.367,0.430,0.797,131,0.170,0.284,31.7%,15.0%,14.2%,0.94,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Higashihama Nao,14,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.000,0.000,0.000,0.000,-100,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Imamiya Kenta,125,413,365,27,78,15,2,4,109,30,4,1,23,2,70,22,0,1,5,0.214,0.259,0.299,0.558,62,0.085,0.253,23.2%,16.9%,5.3%,0.31,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Ishikawa Shuta,28,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,192,0.000,0.500,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Kai Takuya,143,479,405,42,92,15,0,12,143,44,6,6,26,2,142,44,0,2,7,0.227,0.305,0.353,0.658,91,0.126,0.316,41.3%,29.6%,9.2%,0.31,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Kamamoto Go,18,10,10,6,5,1,0,1,9,3,2,1,0,0,0,0,0,0,0,0.500,0.500,0.900,1.400,298,0.400,0.444,10.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Kasaya Shunsuke,16,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-100,0.000,0.000,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Kawase Hikaru,21,30,27,2,5,0,0,0,5,0,1,0,1,0,9,2,0,0,0,0.185,0.241,0.185,0.426,26,0.000,0.278,36.7%,30.0%,6.7%,0.22,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Kawashima Keizo,56,123,109,12,26,6,1,2,40,11,0,0,2,1,31,11,1,0,0,0.239,0.306,0.367,0.673,95,0.128,0.312,35.8%,25.2%,8.9%,0.35,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Kuki Ryuhei,3,2,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,192,0.000,0.500,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Kurihara Ryoya,143,596,531,71,146,32,3,21,247,77,7,2,3,7,90,53,1,2,9,0.275,0.339,0.465,0.804,131,0.190,0.293,27.5%,15.1%,8.9%,0.59,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Makihara Taisei,98,292,273,41,76,7,2,4,99,21,14,1,7,1,42,9,0,2,5,0.278,0.305,0.363,0.668,93,0.085,0.316,18.8%,14.4%,3.1%,0.21,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Martinez Nick,21,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-100,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Masago Yusuke,79,124,114,18,29,4,1,1,38,8,1,3,2,1,41,6,0,1,0,0.254,0.295,0.333,0.628,82,0.079,0.384,38.7%,33.1%,4.8%,0.15,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Matsuda Nobuhiro,115,390,354,30,83,13,3,14,144,47,5,0,3,4,67,27,1,2,10,0.234,0.289,0.407,0.696,100,0.173,0.249,27.7%,17.2%,6.9%,0.40,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Mimori Masaki,86,345,329,34,82,9,6,0,103,20,16,5,3,2,77,11,0,0,3,0.249,0.272,0.313,0.585,70,0.064,0.323,25.5%,22.3%,3.2%,0.14,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Nakamura Akira,139,552,462,49,113,20,2,8,161,56,1,1,11,6,59,70,3,3,8,0.245,0.344,0.348,0.692,102,0.103,0.262,24.8%,10.7%,12.7%,1.19,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Nomura Daiju,7,19,17,1,3,1,0,0,4,3,0,0,0,0,5,2,0,0,0,0.176,0.263,0.235,0.498,46,0.059,0.250,36.8%,26.3%,10.5%,0.40,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Rea Colin,6,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.000,0.000,0.000,0.000,-100,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Satoh Naoki,25,11,9,6,0,0,0,0,0,0,1,0,0,0,5,2,0,0,0,0.000,0.182,0.000,0.182,-42,0.000,0.000,63.6%,45.5%,18.2%,0.40,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Shuto Ukyo,70,188,169,24,34,1,0,3,44,5,21,5,6,0,49,12,0,1,1,0.201,0.258,0.260,0.518,51,0.059,0.265,34.0%,26.1%,6.4%,0.24,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Sunagawa Richard,34,116,105,11,19,4,0,7,44,20,0,0,0,3,38,6,0,2,1,0.181,0.233,0.419,0.652,86,0.238,0.190,44.0%,32.8%,5.2%,0.16,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Takata Tomoki,61,17,12,2,2,0,1,0,4,2,1,0,2,1,4,2,0,0,0,0.167,0.267,0.333,0.600,73,0.166,0.222,35.3%,23.5%,11.8%,0.50,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Takaya Hiroaki,20,17,17,1,4,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0.235,0.235,0.235,0.470,37,0.000,0.250,5.9%,5.9%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Takeda Shota,12,5,4,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.250,0.250,0.250,0.500,46,0.000,0.333,20.0%,20.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Tanigawara Kenta,59,57,48,8,7,1,0,1,11,5,1,1,2,0,21,7,0,0,0,0.146,0.255,0.229,0.484,42,0.083,0.231,50.9%,36.8%,12.3%,0.33,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Uebayashi Seiji,39,72,68,7,13,1,1,2,22,11,2,2,0,1,18,3,0,0,2,0.191,0.222,0.324,0.546,57,0.133,0.224,31.9%,25.0%,4.2%,0.17,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Umino Takashi,11,5,4,1,1,1,0,0,2,2,0,0,0,1,1,0,0,0,0,0.250,0.200,0.500,0.700,97,0.250,0.250,20.0%,20.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Wada Tsuyoshi,18,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-100,0.000,0.000,33.3%,33.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Yanagimachi Tatsuru,20,54,48,7,11,3,0,1,17,2,0,0,1,0,12,5,0,0,1,0.229,0.302,0.354,0.656,90,0.125,0.286,33.3%,22.2%,9.3%,0.42,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Yanagita Yuki,141,593,516,95,155,36,2,28,279,80,6,0,0,2,122,69,8,6,6,0.300,0.388,0.541,0.929,167,0.241,0.345,36.9%,20.6%,11.6%,0.57,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
Adachi Yuichi,10,20,17,0,1,1,0,0,2,1,0,0,2,0,2,1,0,0,0,0.059,0.111,0.118,0.229,-34,0.059,0.067,15.0%,10.0%,5.0%,0.50,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Akaminai Ginji,35,105,91,5,26,1,0,0,27,3,0,0,0,0,11,14,1,0,2,0.286,0.381,0.297,0.678,102,0.011,0.325,23.8%,10.5%,13.3%,1.27,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Asamura Hideto,143,595,483,70,130,18,1,18,204,67,1,0,0,7,96,101,5,4,24,0.269,0.395,0.422,0.817,141,0.153,0.298,36.1%,16.1%,17.0%,1.05,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Castillo Rusney,33,76,71,4,16,1,0,1,20,3,0,1,0,0,17,4,1,1,1,0.225,0.276,0.282,0.558,64,0.057,0.283,28.9%,22.4%,5.3%,0.24,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Dixon Brandon,38,123,108,6,18,3,1,4,35,15,2,1,0,0,42,12,0,3,3,0.167,0.268,0.324,0.592,72,0.157,0.226,47.2%,34.1%,9.8%,0.29,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Hayakawa Takahisa,24,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-102,0.000,0.000,33.3%,33.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Iwami Masaki,4,8,7,1,1,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0.143,0.250,0.286,0.536,57,0.143,0.250,50.0%,37.5%,12.5%,0.33,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Kishi Takayuki,25,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-102,0.000,0.000,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Kobukata Hiroto,121,455,391,60,97,10,3,3,122,21,5,5,16,1,65,44,0,3,1,0.248,0.328,0.312,0.640,89,0.064,0.290,24.6%,14.3%,9.7%,0.68,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Kurokawa Fumiya,34,80,75,4,14,2,0,1,19,8,0,0,1,0,17,3,0,1,1,0.187,0.228,0.253,0.481,41,0.066,0.228,26.2%,21.2%,3.8%,0.18,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Mogi Eigoro,120,466,410,50,106,19,4,14,175,53,6,5,0,2,107,48,0,6,6,0.259,0.343,0.427,0.770,126,0.168,0.316,36.3%,23.0%,10.3%,0.45,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Murabayashi Itsuki,79,47,40,3,6,1,0,1,10,4,4,2,5,0,8,2,0,0,2,0.150,0.190,0.250,0.440,28,0.100,0.161,23.4%,17.0%,4.3%,0.25,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Mutoh Atsuki,44,19,19,4,2,0,1,0,4,0,4,0,0,0,8,0,0,0,0,0.105,0.105,0.211,0.316,-10,0.106,0.182,42.1%,42.1%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Norimoto Takahiro,23,4,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.000,0.000,0.000,0.000,-102,0.000,0.000,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Ogoh Yuya,38,88,77,6,14,3,1,2,25,6,1,1,3,0,23,6,0,2,0,0.182,0.259,0.325,0.584,70,0.143,0.231,35.2%,26.1%,6.8%,0.26,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Ohta Hikaru,107,281,240,25,45,4,0,4,61,23,1,1,16,1,64,17,0,7,2,0.188,0.260,0.254,0.514,51,0.066,0.237,30.2%,22.8%,6.0%,0.27,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Okajima Takero,126,507,461,40,129,30,4,8,191,56,3,6,5,4,94,28,1,9,9,0.280,0.331,0.414,0.745,117,0.134,0.333,25.6%,18.5%,5.5%,0.30,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Okoye Louis,42,110,94,7,21,1,0,0,22,6,3,0,7,0,21,8,0,1,1,0.223,0.291,0.234,0.525,56,0.011,0.288,26.4%,19.1%,7.3%,0.38,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Shimauchi Hiroaki,141,599,486,64,125,34,5,21,232,96,2,2,2,6,87,97,2,8,15,0.257,0.385,0.477,0.862,152,0.220,0.271,34.2%,14.5%,16.2%,1.11,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Shimotsuma Takahiro,16,27,23,2,4,0,0,0,4,2,0,0,0,0,5,4,0,0,0,0.174,0.296,0.174,0.470,41,0.000,0.222,33.3%,18.5%,14.8%,0.80,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Shimozuru Ko,6,10,10,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0.100,0.100,0.100,0.200,-43,0.000,0.167,40.0%,40.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Shiomi Takahiro,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-102,0.000,0.000,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Sumitani Ginjiro,51,124,105,11,23,3,0,3,35,8,0,1,10,1,24,7,0,1,3,0.219,0.272,0.333,0.605,77,0.114,0.253,27.4%,19.4%,5.6%,0.29,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Suzuki Daichi,143,628,552,70,153,19,3,10,208,53,3,2,13,5,51,52,0,6,12,0.277,0.343,0.377,0.720,111,0.100,0.288,18.0%,8.1%,8.3%,1.02,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Takinaka Ryota,20,5,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.000,0.000,0.000,0.000,-102,0.000,0.000,80.0%,80.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Tanaka Kazuki,61,67,59,5,8,0,0,0,8,3,0,0,0,0,16,7,0,1,0,0.136,0.239,0.136,0.375,12,0.000,0.186,34.3%,23.9%,10.4%,0.44,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Tanaka Masahiro,23,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.500,0.500,0.500,1.000,196,0.000,1.000,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Tanaka Takaya,31,43,38,2,10,2,0,2,18,3,0,0,2,0,9,3,0,0,0,0.263,0.317,0.474,0.791,130,0.211,0.296,32.6%,20.9%,7.0%,0.33,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Tatsumi Ryosuke,130,443,374,49,84,13,1,10,129,32,6,6,11,1,99,51,0,6,7,0.225,0.326,0.345,0.671,97,0.120,0.278,36.1%,22.3%,11.5%,0.52,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Uchida Yasuhito,25,60,54,2,11,2,0,1,16,11,0,0,1,3,19,1,0,1,1,0.204,0.220,0.296,0.516,50,0.092,0.270,35.0%,31.7%,1.7%,0.05,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Wada Ren,7,9,8,0,2,0,0,0,2,0,0,0,0,0,4,1,0,0,0,0.250,0.333,0.250,0.583,73,0.000,0.500,55.6%,44.4%,11.1%,0.25,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Wakui Hideaki,21,3,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-102,0.000,0.000,33.3%,33.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Watanabe Yoshiaki,45,113,99,12,27,2,0,1,32,7,0,1,2,0,19,11,0,1,3,0.273,0.351,0.323,0.674,99,0.050,0.329,27.4%,16.8%,9.7%,0.58,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Yamasaki Tsuyoshi,56,194,168,29,43,6,3,4,67,24,4,2,7,1,41,15,1,3,5,0.256,0.326,0.399,0.725,112,0.143,0.315,30.9%,21.1%,7.7%,0.37,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Yokoo Toshitake,30,68,61,1,11,2,0,0,13,3,0,0,1,0,8,0,0,6,2,0.180,0.254,0.213,0.467,38,0.033,0.208,11.8%,11.8%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Dermody Matt,11,5,3,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0.000,0.250,0.000,0.250,-21,0.000,0.000,60.0%,40.0%,20.0%,0.50,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Genda Sosuke,119,516,464,60,126,15,7,2,161,29,24,9,17,2,67,31,0,2,5,0.272,0.319,0.347,0.666,93,0.075,0.312,19.4%,13.0%,6.0%,0.46,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Hiranuma Shota,9,13,13,0,2,1,0,0,3,0,0,0,0,0,5,0,0,0,0,0.154,0.154,0.231,0.385,10,0.077,0.250,38.5%,38.5%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Imai Tatsuya,25,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.000,0.000,0.000,0.000,-99,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Kaneko Yuji,101,220,198,24,38,7,1,0,47,9,9,9,6,2,39,12,0,2,7,0.192,0.243,0.237,0.480,39,0.045,0.236,23.2%,17.7%,5.5%,0.31,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Kawagoe Seiji,63,174,160,12,36,3,1,5,56,11,1,0,1,0,44,12,0,1,2,0.225,0.283,0.350,0.633,82,0.125,0.279,35.1%,25.3%,6.9%,0.27,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Kimura Fumikazu,20,56,50,4,9,2,0,0,11,3,0,0,2,1,18,3,0,0,0,0.180,0.222,0.220,0.442,29,0.040,0.273,37.5%,32.1%,5.4%,0.17,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Kishi Junichiro,100,338,304,29,67,9,1,9,105,30,2,1,15,1,49,13,0,5,10,0.220,0.263,0.345,0.608,74,0.125,0.235,21.0%,14.5%,3.8%,0.27,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Kumashiro Masato,60,9,7,8,2,0,0,0,2,0,1,1,1,0,1,0,0,1,0,0.286,0.375,0.286,0.661,94,0.000,0.333,11.1%,11.1%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Kuriyama Takumi,117,446,387,33,97,15,0,4,124,43,1,0,0,7,58,49,1,3,11,0.251,0.334,0.320,0.654,90,0.069,0.280,24.9%,13.0%,11.0%,0.84,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Matsumoto Wataru,28,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-99,0.000,0.000,33.3%,33.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Mejia Ernesto,16,22,21,1,3,2,0,1,8,3,0,0,0,0,12,1,1,0,0,0.143,0.182,0.381,0.563,58,0.238,0.250,63.6%,54.5%,4.5%,0.08,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Mori Tomoya,125,520,431,70,133,32,2,11,202,41,5,2,1,3,65,79,3,6,4,0.309,0.420,0.469,0.889,156,0.160,0.341,29.8%,12.5%,15.2%,1.22,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Moriwaki Ryosuke,45,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-99,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Nakamura Takeya,123,475,430,50,122,13,0,18,189,74,0,0,0,4,114,39,3,2,12,0.284,0.343,0.440,0.783,124,0.156,0.344,36.0%,24.0%,8.2%,0.34,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Nishikawa Manaya,12,27,20,1,0,0,0,0,0,2,0,0,1,2,8,4,0,0,1,0.000,0.154,0.000,0.154,-50,0.000,0.000,44.4%,29.6%,14.8%,0.50,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Okada Masatoshi,34,55,42,3,5,1,0,1,9,2,0,0,7,0,5,4,0,2,0,0.119,0.229,0.214,0.443,30,0.095,0.111,18.2%,9.1%,7.3%,0.80,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Sasaki Takeru,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,1.000,0.000,1.000,214,0.000,,100.0%,0.0%,100.0%,1.00,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Satoh Ryusei,11,12,12,1,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0.167,0.167,0.167,0.334,-3,0.000,0.200,16.7%,16.7%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Spangenberg Cory,61,212,181,30,42,7,3,7,76,27,3,3,0,1,64,27,0,3,5,0.232,0.340,0.420,0.760,118,0.188,0.315,46.2%,30.2%,12.7%,0.42,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
