#,Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,SO,BB,IBB,HP,GDP,AVG,OBP,SLG,OPS,OPS+,ISO,BABIP,K%,BB%,BB/K,wSB,TTO%,Age,Pos,B,,Team,League
,Kajitani Takayuki,41,110,93,13,20,5,0,5,40,15,3,0,1,0,20,16,1,0,1,0.215,0.330,0.430,0.760,109,0.215,0.221,18.2%,14.5%,0.80,0.5,37.3%,30,8,L,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Kamichatani Taiga,25,48,44,4,8,0,0,0,8,4,0,0,4,0,15,0,0,0,0,0.182,0.182,0.182,0.364,2,0.000,0.276,31.2%,0.0%,0.00,-0.0,31.2%,22,1,R,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Kamizato Kazuki,123,458,427,62,119,31,3,6,174,35,15,10,3,0,121,26,2,2,7,0.279,0.323,0.407,0.730,101,0.128,0.377,26.4%,5.7%,0.21,-0.9,33.4%,25,8,L,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Kasai Takamasa,16,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-98,0.000,,100.0%,0.0%,0.00,0.0,100.0%,24,1,R,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Kuniyoshi Yuki,53,7,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.000,0.000,0.000,0.000,-98,0.000,0.000,28.6%,0.0%,0.00,0.0,28.6%,27,1,R,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Kuramoto Toshihiko,24,35,33,1,4,1,0,0,5,2,0,1,0,0,7,2,0,0,0,0.121,0.171,0.152,0.323,-8,0.031,0.154,20.0%,5.7%,0.29,-0.3,25.7%,28,6,L,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Kusumoto Taishi,39,81,72,6,15,4,0,1,22,6,0,2,0,0,19,7,0,2,1,0.208,0.296,0.306,0.602,68,0.098,0.269,23.5%,8.6%,0.37,-0.7,33.3%,23,9,L,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Kuwahara Masayuki,72,115,102,14,19,3,1,2,30,7,2,0,3,0,26,9,0,1,0,0.186,0.259,0.294,0.553,54,0.108,0.230,22.6%,7.8%,0.35,0.3,32.2%,25,8,R,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Kyoyama Masaya,9,12,9,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0.000,0.000,0.000,0.000,-98,0.000,0.000,41.7%,0.0%,0.00,0.0,41.7%,20,1,R,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Lopez Jose,142,597,551,69,133,28,0,31,254,84,0,0,0,3,107,39,6,4,18,0.241,0.295,0.461,0.756,106,0.220,0.245,17.9%,6.5%,0.36,-0.1,29.6%,35,3,R,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Maeda Yamato,137,490,438,42,104,17,2,0,125,37,3,1,10,2,75,34,1,6,7,0.237,0.300,0.285,0.585,64,0.048,0.285,15.3%,6.9%,0.45,0.0,22.2%,31,6,R,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Matsui Hyuma,5,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-98,0.000,0.000,20.0%,0.0%,0.00,0.0,20.0%,28,,R,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Minei Hiroki,64,130,114,13,24,4,1,2,36,12,0,0,5,0,23,7,0,4,5,0.211,0.280,0.316,0.596,66,0.105,0.247,17.7%,5.4%,0.30,-0.0,24.6%,28,2,R,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Miyazaki Toshiro,114,473,433,54,123,22,1,15,192,49,0,0,0,5,35,32,2,3,13,0.284,0.334,0.443,0.777,114,0.159,0.278,7.4%,6.8%,0.91,-0.1,17.3%,30,5,R,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Momose Hiroki,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-98,0.000,,100.0%,0.0%,0.00,0.0,100.0%,22,,L,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Muto Yuta,31,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-98,0.000,,50.0%,0.0%,0.00,0.0,50.0%,30,1,R,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Nakagawa Koo,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-98,0.000,,100.0%,0.0%,0.00,0.0,100.0%,19,1,R,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Nakagawa Taishi,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-98,0.000,0.000,0.0%,0.0%,,0.0,0.0%,29,,R,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Nakai Daisuke,79,183,161,24,40,4,0,3,53,7,2,1,3,1,34,18,0,0,9,0.248,0.322,0.329,0.651,82,0.081,0.296,18.6%,9.8%,0.53,-0.1,30.1%,29,4,R,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Ohnuki Shinichi,15,19,16,1,3,0,0,0,3,0,0,0,3,0,6,0,0,0,0,0.188,0.188,0.188,0.376,6,0.000,0.300,31.6%,0.0%,0.00,-0.0,31.6%,25,,R,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Otosaka Tomo,97,179,159,19,39,8,2,2,57,17,6,3,3,1,33,14,2,2,3,0.245,0.313,0.358,0.671,86,0.113,0.296,18.4%,7.8%,0.42,-0.0,27.4%,25,8,L,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Patton Spencer,42,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-98,0.000,,100.0%,0.0%,0.00,0.0,100.0%,31,1,R,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Saito Shunsuke,16,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.500,0.500,0.500,1.000,178,0.000,1.000,50.0%,0.0%,0.00,-0.0,50.0%,25,1,R,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Sakaguchi Kosuke,3,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.000,0.000,0.000,0.000,-98,0.000,,100.0%,0.0%,0.00,0.0,100.0%,19,1,L,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Sakurai Shuto,14,3,3,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0.333,0.333,0.333,0.666,86,0.000,1.000,66.7%,0.0%,0.00,-0.0,66.7%,20,1,L,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Sano Keita,89,215,200,23,59,10,0,5,84,33,0,0,0,0,39,13,1,2,9,0.295,0.344,0.420,0.764,111,0.125,0.346,18.1%,6.0%,0.33,-0.1,26.5%,24,9,L,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Sekine Taiki,32,27,26,2,1,1,0,0,2,0,0,0,0,0,6,1,0,0,1,0.038,0.074,0.077,0.151,-56,0.039,0.050,22.2%,3.7%,0.17,-0.0,25.9%,24,9,L,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Shibata Tatsuhiro,111,196,164,22,42,8,1,3,61,17,3,0,10,2,38,20,1,0,3,0.256,0.333,0.372,0.705,96,0.116,0.312,19.4%,10.2%,0.53,0.4,31.1%,25,4,L,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Soto Neftali,141,584,516,82,139,18,0,43,286,108,0,0,0,4,98,59,4,5,14,0.269,0.348,0.554,0.902,146,0.285,0.253,16.8%,10.1%,0.60,-0.2,34.2%,30,9,R,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Taira Kentaro,15,20,19,1,2,0,0,0,2,0,0,0,1,0,11,0,0,0,0,0.105,0.105,0.105,0.210,-40,0.000,0.250,55.0%,0.0%,0.00,-0.0,55.0%,23,1,R,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Tobashira Yasutaka,45,111,100,6,20,4,2,1,31,6,0,0,2,1,22,7,0,1,2,0.200,0.257,0.310,0.567,57,0.110,0.244,19.8%,6.3%,0.32,-0.0,27.0%,29,2,L,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Tsutsugo Yoshitomo,131,557,464,74,126,24,0,29,237,79,0,0,0,3,141,88,5,2,5,0.272,0.388,0.511,0.899,147,0.239,0.327,25.3%,15.8%,0.62,-0.2,46.3%,27,7,L,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Yamamoto Yudai,13,12,12,0,4,0,0,0,4,2,0,0,0,0,3,0,0,0,0,0.333,0.333,0.333,0.666,86,0.000,0.444,25.0%,0.0%,0.00,-0.0,25.0%,20,2,R,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Abe Shinnosuke,95,192,158,15,47,8,0,7,76,27,0,0,0,2,23,28,2,4,1,0.297,0.411,0.481,0.892,144,0.184,0.308,12.0%,14.6%,1.22,-0.1,30.2%,40,3,L,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Cook Ryan,13,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-96,0.000,,100.0%,0.0%,0.00,0.0,100.0%,32,1,R,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Furukawa Yuri,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-96,0.000,,100.0%,0.0%,0.00,0.0,100.0%,23,1,R,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Guerrero Alex,101,333,287,33,68,16,2,21,151,54,1,0,1,1,59,40,2,4,5,0.237,0.337,0.526,0.863,133,0.289,0.226,17.7%,12.0%,0.68,0.1,36.0%,32,7,R,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Hatake Seishu,5,4,2,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0.500,0.667,0.500,1.167,224,0.000,1.000,25.0%,25.0%,1.00,-0.0,50.0%,25,1,L,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Imamura Nobutaka,17,26,23,2,4,0,0,0,4,1,0,0,2,0,9,1,0,0,0,0.174,0.208,0.174,0.382,8,0.000,0.286,34.6%,3.8%,0.11,-0.0,38.5%,25,1,L,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Ishikawa Shingo,55,76,70,12,18,2,0,4,32,10,0,0,0,0,14,6,1,0,2,0.257,0.316,0.457,0.773,110,0.200,0.269,18.4%,7.9%,0.43,-0.0,31.6%,26,9,R,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Jungmann Taylor,10,14,13,1,3,0,0,0,3,0,0,0,1,0,4,0,0,0,0,0.231,0.231,0.231,0.462,29,0.000,0.333,28.6%,0.0%,0.00,-0.0,28.6%,29,1,R,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Kagiya Yohei,27,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-96,0.000,,100.0%,0.0%,0.00,0.0,100.0%,28,1,R,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Kamei Yoshiyuki,131,503,450,67,128,27,2,13,198,55,9,1,3,5,91,45,3,0,6,0.284,0.346,0.440,0.786,114,0.156,0.328,18.1%,8.9%,0.49,1.0,29.6%,36,9,L,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Kato Shuhei,5,3,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-96,0.000,0.000,33.3%,0.0%,0.00,0.0,33.3%,20,8,L,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Kishida Yukinori,4,7,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.000,0.000,0.000,0.000,-96,0.000,0.000,28.6%,0.0%,0.00,0.0,28.6%,22,2,R,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Kitamura Takumi,5,7,5,3,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0.000,0.286,0.000,0.286,-11,0.000,0.000,28.6%,14.3%,0.50,0.2,42.9%,23,5,R,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Kobayashi Seiji,92,236,213,20,52,6,0,2,64,19,1,0,11,1,48,7,0,4,12,0.244,0.280,0.300,0.580,60,0.056,0.305,20.3%,3.0%,0.15,0.1,24.2%,30,2,R,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Kuwahara Takuya,16,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-96,0.000,,100.0%,0.0%,0.00,0.0,100.0%,23,1,R,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Martinez Jorge,6,8,8,0,1,1,0,0,2,1,0,0,0,0,5,0,0,0,0,0.125,0.125,0.250,0.375,2,0.125,0.333,62.5%,0.0%,0.00,0.0,62.5%,26,5,S,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Maru Yoshihiro,143,631,535,82,156,26,1,27,265,89,12,5,0,7,125,86,3,3,15,0.292,0.388,0.495,0.883,140,0.203,0.331,19.8%,13.6%,0.69,0.2,37.7%,30,8,L,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Masuda Daiki,75,58,50,20,10,2,2,0,16,6,15,2,2,0,11,6,0,0,2,0.200,0.286,0.320,0.606,67,0.120,0.256,19.0%,10.3%,0.55,1.9,29.3%,25,4,R,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Mercedes CC,22,42,36,1,3,0,0,0,3,0,0,0,5,0,16,1,0,0,0,0.083,0.108,0.083,0.191,-44,0.000,0.150,38.1%,2.4%,0.06,-0.0,40.5%,,1,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Miyaguni Ryosuke,29,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.000,0.000,0.000,0.000,-96,0.000,,100.0%,0.0%,0.00,0.0,100.0%,27,1,R,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Nakajima Hiroyuki,43,65,54,5,8,4,0,1,15,5,1,0,0,1,21,9,0,1,1,0.148,0.277,0.278,0.555,54,0.130,0.212,32.3%,13.8%,0.43,0.2,47.7%,36,3,R,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Nogami Ryoma,13,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.000,0.000,0.000,0.000,-96,0.000,,100.0%,0.0%,0.00,0.0,100.0%,32,1,R,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Ohe Ryusei,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-96,0.000,,0.0%,0.0%,,0.0,0.0%,20,,L,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Okamoto Kazuma,143,628,555,84,147,29,0,31,269,94,3,0,2,3,132,62,3,6,15,0.265,0.343,0.485,0.828,124,0.220,0.294,21.0%,9.9%,0.47,0.3,35.8%,23,3,R,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Ohshiro Takumi,109,329,294,19,78,16,1,6,114,30,0,1,5,1,80,25,0,4,7,0.265,0.330,0.388,0.718,97,0.123,0.344,24.3%,7.6%,0.31,-0.4,33.7%,26,2,L,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Sakamoto Hayato,143,639,555,103,173,26,0,40,319,94,5,3,3,2,123,77,6,2,9,0.312,0.396,0.575,0.971,162,0.263,0.338,19.2%,12.1%,0.63,-0.4,37.6%,30,6,R,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Sakurai Toshiki,29,29,23,0,2,0,0,0,2,0,0,0,4,0,13,2,0,0,0,0.087,0.160,0.087,0.247,-27,0.000,0.200,44.8%,6.9%,0.15,-0.0,51.7%,25,1,R,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Sawamura Hirokazu,43,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-96,0.000,,50.0%,0.0%,0.00,0.0,50.0%,31,1,R,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Shigenobu Shinnosuke,106,174,158,25,42,7,2,2,59,16,14,3,2,3,43,11,1,0,1,0.266,0.308,0.373,0.681,87,0.107,0.345,24.7%,6.3%,0.26,1.3,32.2%,26,7,L,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Sugano Tomoyuki,22,53,46,2,4,1,0,0,5,3,0,0,7,0,16,0,0,0,0,0.087,0.087,0.109,0.196,-44,0.022,0.133,30.2%,0.0%,0.00,-0.0,30.2%,29,1,R,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Sumitani Ginjiro,58,138,126,17,33,4,0,6,55,26,0,0,2,1,28,7,1,2,4,0.262,0.309,0.437,0.746,103,0.175,0.290,20.3%,5.1%,0.25,-0.0,29.7%,31,2,R,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Taguchi Kazuto,55,3,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0.000,0.000,0.000,0.000,-96,0.000,,66.7%,0.0%,0.00,0.0,66.7%,23,1,L,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Takagi Kyosuke,55,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-96,0.000,0.000,25.0%,0.0%,0.00,0.0,25.0%,29,1,L,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Takahashi Yuki,18,34,32,1,3,0,0,0,3,1,0,0,2,0,20,0,0,0,1,0.094,0.094,0.094,0.188,-45,0.000,0.250,58.8%,0.0%,0.00,-0.0,58.8%,22,1,L,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Takata Hosei,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-96,0.000,,100.0%,0.0%,0.00,0.0,100.0%,20,1,R,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Tanaka Shunta,62,176,156,17,35,7,0,4,54,14,2,0,4,2,36,14,0,0,2,0.224,0.285,0.346,0.631,73,0.122,0.263,20.5%,8.0%,0.39,0.3,30.7%,25,4,L,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Tateoka Soichiro,25,16,14,4,4,2,0,0,6,1,3,0,0,0,4,2,0,0,0,0.286,0.375,0.429,0.804,120,0.143,0.400,25.0%,12.5%,0.50,0.5,37.5%,29,7,L,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Togo Shosei,2,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.000,0.000,0.000,0.000,-96,0.000,0.000,66.7%,0.0%,0.00,0.0,66.7%,19,1,R,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Tone Chiaki,26,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-96,0.000,,0.0%,0.0%,,0.0,0.0%,26,1,L,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Usami Shingo,3,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.250,0.250,0.250,0.500,39,0.000,0.250,0.0%,0.0%,,-0.0,0.0%,26,2,L,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Villanueva Christian,73,235,202,24,45,9,0,8,78,24,2,0,1,1,52,25,0,6,5,0.223,0.325,0.386,0.711,95,0.163,0.259,22.1%,10.6%,0.48,0.3,36.2%,28,5,R,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Wakabayashi Akihiro,77,273,234,34,56,9,1,5,82,21,11,2,4,1,51,32,1,2,3,0.239,0.335,0.350,0.685,89,0.111,0.285,18.7%,11.7%,0.63,1.1,32.2%,25,4,S,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Yamaguchi Shun,26,69,56,2,4,2,0,0,6,2,0,0,10,0,34,3,0,0,1,0.071,0.119,0.107,0.226,-35,0.036,0.182,49.3%,4.3%,0.09,-0.0,53.6%,31,1,R,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Yamamoto Yasuhiro,92,212,177,31,41,7,3,2,60,10,2,0,6,0,51,22,1,7,3,0.232,0.340,0.339,0.679,88,0.107,0.315,24.1%,10.4%,0.43,0.3,35.4%,25,4,R,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Yamashita Kota,12,13,12,1,2,1,0,0,3,0,0,0,0,0,2,1,0,0,0,0.167,0.231,0.250,0.481,34,0.083,0.200,15.4%,7.7%,0.50,-0.0,23.1%,18,7,L,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Yoh Daikan,110,231,208,28,57,8,1,4,79,21,0,1,0,0,66,22,0,1,9,0.274,0.346,0.380,0.726,100,0.106,0.384,28.6%,9.5%,0.33,-0.4,39.8%,32,9,R,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Yoshikawa Daiki,10,10,9,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0.000,0.100,0.000,0.100,-67,0.000,0.000,30.0%,10.0%,0.33,-0.0,40.0%,26,4,R,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Yoshikawa Naoki,11,46,41,7,16,1,0,0,17,3,1,2,2,0,4,3,0,0,1,0.390,0.432,0.415,0.847,134,0.025,0.432,8.7%,6.5%,0.75,-0.5,15.2%,24,4,L,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Aoki Norichika,134,565,489,84,145,19,2,16,216,58,1,2,1,3,72,61,2,11,13,0.297,0.385,0.442,0.827,119,0.145,0.319,12.7%,10.8%,0.85,-0.7,26.4%,37,8,L,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
,Araki Takahiro,93,140,124,12,31,6,0,2,43,22,1,0,0,1,29,13,1,2,1,0.250,0.329,0.347,0.676,82,0.097,0.309,20.7%,9.3%,0.45,0.1,31.4%,31,3,R,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
,Balentien Wladimir,120,468,410,65,115,13,0,33,227,93,0,1,0,3,117,54,3,1,11,0.280,0.363,0.554,0.917,139,0.274,0.312,25.0%,11.5%,0.46,-0.5,43.6%,34,7,R,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
,Buchanan David,18,32,27,2,2,0,0,0,2,0,0,0,3,0,15,2,0,0,0,0.074,0.138,0.074,0.212,-35,0.000,0.167,46.9%,6.2%,0.13,-0.0,53.1%,30,1,R,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
,Fujii Ryota,6,17,13,1,1,0,0,0,1,0,1,0,1,0,3,3,0,0,0,0.077,0.250,0.077,0.327,-3,0.000,0.100,17.6%,17.6%,1.00,0.2,35.3%,30,5,L,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
,Hamada Taiki,2,5,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.000,0.000,0.000,0.000,-91,0.000,0.000,60.0%,0.0%,0.00,0.0,60.0%,18,7,R,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
,Hara Juri,12,26,22,2,6,1,0,0,7,1,0,0,2,0,8,2,0,0,0,0.273,0.333,0.318,0.651,76,0.045,0.429,30.8%,7.7%,0.25,-0.0,38.5%,25,1,R,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
,Hatakeyama Kazuhiro,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,421,0.000,1.000,0.0%,0.0%,,-0.0,0.0%,36,,R,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
,Hirooka Taishi,91,243,202,32,41,6,1,10,79,25,1,1,5,1,77,33,0,2,4,0.203,0.319,0.391,0.710,89,0.188,0.267,31.7%,13.6%,0.43,-0.2,49.4%,22,6,R,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
,Hoshi Tomoya,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-91,0.000,0.000,0.0%,0.0%,,0.0,0.0%,25,1,R,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
,Huff Dave,68,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-91,0.000,,0.0%,0.0%,,0.0,0.0%,34,1,S,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
,Ino Suguru,7,11,10,1,2,1,0,0,3,0,0,0,1,0,4,0,0,0,1,0.200,0.200,0.300,0.500,35,0.100,0.333,36.4%,0.0%,0.00,-0.0,36.4%,35,2,R,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
,Ishikawa Masanori,23,41,34,3,8,0,0,0,8,4,0,0,6,0,8,1,0,0,0,0.235,0.257,0.235,0.492,36,0.000,0.308,19.5%,2.4%,0.12,-0.0,22.0%,39,1,L,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
